Usuario;TagNick;DataPost;Texto;Comentarios;Likes;Retweets
Ciz;cinthiapressao;2022-11-21 19:41:48+00:00;@rickrockdick Amém.. Kkkkk Até mudei a foto pra não me acharem.. Tô tite kkkk pq meu nome é comum e eu nem uso foto no trampo, nem abro a câmera, sou tipo fugitiva kkkk meteram o FBI;0;1;0
bela;britobeIa;2022-11-21 19:41:42+00:00;@_maheeduarda @loucosdobandoo @decarisisa na real eu tava aq pensando e acho q ele n volta, pq a comissão técnica pode vim fds eles estarão livres pra assinar contrato dps da copa, mas isso n quer dizer q o tite tbm vai vim sla;0;0;0
niczinha 🫰🏻🇧🇷⭐️;nickninicks;2022-11-21 19:40:41+00:00;estavam falando sobre o dorival assumir o brasil depois do tite e só lembrei o quanto esse cara fez meu time feliz na sudamericana;0;0;0
Kssete 🏆🏆 será q o Hexa vem? 🏆🏆;Krai980;2022-11-21 19:40:13+00:00;Eu como flamenguista, admito que vou torcer pra Argentina na copa, pelo fato do Tite ter convocado o Neymar ao invés de Gabigol. Creio que todos os flamenguistas pensam como eu, pois não da pra torcer pra uma seleção tão minúscula e fraca como essa. Vamos Argentina!;0;0;0
Mateuzin;mateusouza03;2022-11-21 19:40:11+00:00;Tô chegando Qatar, tite deve tá bolado q tô atrasado, tô chegando professor, calma;0;1;0
Thiago Miúdo Ⓐ;TMiudo;2022-11-21 19:39:40+00:00;Mais de 4 anos no comando da seleção. Teve toda a eliminatória pra hj, 3 dias antes do jogo e ninguém sabe a escalação da seleção. Parabéns Tite tá nível Corinthians do Duílio mesmo...;0;1;0
falando sobre Corinthians;MarlonMouradeo2;2022-11-21 19:38:30+00:00;@realfutebolnews @geglobo Ainda bem que Tite tá treinando os caras na velocidade normal.;0;0;0
Diogo Serra🐪;DiogoSerra__;2022-11-21 19:37:26+00:00;Que bolão do Pule Tite;0;0;0
Euller Felix;FelixEuller;2022-11-21 19:37:04+00:00;@esau_brilhante Sim haha (mas eu peço pro Tite sair desde que ele foi anunciado hahahaha não gosto dele nem que a porra);0;0;0
🇧🇷DURA LEX SED LEX🇧🇷 Um robozinho a mais;BolsoVitor_22;2022-11-21 19:36:52+00:00;"Poiquera de copa...
Sei nem se a Croácia se classificou. 
Detesto o tite. Num gosto do cai cai do Neymar(aí ele disse 22) eu gostei.
Apareceu o argentino, vamos dá uma força pelos hermanos...🤣🤣🤣🤣 https://t.co/GFFjQcTEVx";0;0;0
Malu Gaspar;malugaspar;2022-11-21 19:36:37+00:00;Mas gente, qual a dúvida?!?!  👇 Vini Jr. é a única dúvida de Tite para a estreia do Brasil na Copa do Mundo contra a Sérvia - Estadão https://t.co/zt76QiVosS;0;19;0
Camila®️🤘🐝_LULA 1️⃣3️⃣;_CamilaE__;2022-11-21 19:35:58+00:00;@natirivero Eu sou contra a panelinha do Tite tbm amiga, mas concordei com a não convocação dele. Pra uma competição dessas o jogador tem que ser bom não só de campo mas de grupo tbm, senão corre o risco de gerar situações que prejudiquem o coletivo. Dizem que ele é mt difícil de convívio.;0;0;0
Bragerj;RafaGrandao;2022-11-21 19:35:15+00:00;@sembarreiras77 @emerson_rocha O Tite perdeu pro Tolima na pre libertadores em um ano e no ano seguinte foi campeão mundial.;0;3;0
henrique batista;Henryquekk;2022-11-21 19:32:31+00:00;@Anderson061081 @centralcorinth @10neto Aí vem outro técnico q não seja o tite;0;3;0
Manoel Fernandes 🏳️‍🌈✊🏾;manoelfers;2022-11-21 19:32:27+00:00;Toda vez essa palhaçada? Tite demite logo essa coisa ai https://t.co/mEufpGfHo1;0;2;0
Boleiros FC 🏆 🇧🇷;boleirosfc_br;2022-11-21 19:32:00+00:00;"Tite não repete estratégia de 2018 e esconde time titular para a estreia da seleção brasileira na Copa do Mundo do Catar.

Mesmo não sendo de seu agrado, o comandante optou por mudar seu comportamento logo após o Mundial de 2018.

🗞 @UOL
📸 Lucas Figueiredo/CBF https://t.co/nR8dhd4VHi";0;1;0
Página que eu criei pra postar copypastas;paginacopypasta;2022-11-21 19:31:43+00:00;Eu como flamenguista, admito que vou torcer pra Argentina na copa, pelo fato do Tite ter convocado o Neymar ao invés de Gabigol. Creio que todos os flamenguistas pensam como eu, pois não da pra torcer pra uma seleção tão minúscula e fraca como essa. Vamos Argentina!;1;23;4
Mariana D'Angelo;_marianadangelo;2022-11-21 19:31:42+00:00;@dequeiroz86 Só discordo do Tite na lista, haha, mas deixei meu like;0;1;0
henrique batista;Henryquekk;2022-11-21 19:30:53+00:00;@v_rvsantos @centralcorinth @10neto Tu leu o baguio? Tite jamais pegaria a vaga do Fernando, acordem tite não vem pro Corinthians;0;7;0
Manoel Filho;ManoelFilhoMS;2022-11-21 19:29:54+00:00;@mab_sp125 É  idiotice mesmo. Imagina se vou deixar de torcer só por saber que o tite é  lulista.;0;0;0
Junior RN;JuniorRN84;2022-11-21 19:29:34+00:00;@BrennoPonti Desmoraliza o Tite levar o aposentado Daniel Alves, mas uma emissora levar pessoas do entretenimento numa copa do mundo é normal, muita gente que não é fã de futebol e só assiste copa do mundo.;0;0;0
BRANCO LEMON;brancolemon;2022-11-21 19:28:54+00:00;"@capelareal Povo cheio de MI MI MI, concordo com esse cara do vídeo, só falta agora na hora dos jogos as esposas ligarem pro Tite é pedir pro marido ñ ficar de fora. Isso ñ tem nada haver com família e sim com trabalho.
Acorda seu mi mi mi !";0;0;0
.;RicardoORamalho;2022-11-21 19:28:00+00:00;Tudo o que o Tite queria era pegar o grupo que a Inglaterra pegou;0;1;0
Tribuna Online;TribunaOnlineES;2022-11-21 19:27:11+00:00;Ex-craque, que estará em Vitória para uma palestra sobre liderança, disse que Tite já mostrou ser um ótimo líder e aposta no hexa https://t.co/Upq3zXD0g4;0;1;0
antonio lennard;lennard_antonio;2022-11-21 19:26:36+00:00;@meneguccijp @ElisaShinkawa @tuliombraga_ brincadeira em tite …;0;0;0
beatriz 🏳️‍🌈;biaa1910;2022-11-21 19:26:32+00:00;sdd Tite 😔 https://t.co/JRW6KUSv3v;0;0;0
Portal do Generoso;generosomarcelo;2022-11-21 19:24:21+00:00;A declaração do camisa 11 da equipe comandada pelo técnico Tite foi dada em entrevista coletiva concedida nesta segunda-feira (21) no Catar. https://t.co/mjQxoH0UMO;0;1;1
DOUGLAS SILVA🇧🇷;Dvms_7;2022-11-21 19:24:07+00:00;"Pode 
Só não vem perguntar pq que o tite não convocou o Messi … https://t.co/A2dKV7A2ZB";0;0;0
Luiz Ricardo ⚫🔴;lluluricardo;2022-11-21 19:23:56+00:00;@vieira_teao @evertonri @fifaworldcup_pt @CBF_Futebol Seria ótimo kkkkkkk mas aí o Tite clubista ia por ele na reserva da reserva kkkkkkk;0;1;0
Adriano Oliveira;adrianoc_oliv;2022-11-21 19:23:07+00:00;@povotime1910 @geglobo Escreve o que estou falando, Tite é o novo técnico do Corinthians. ⌛;0;0;0
Neemias Oliveira 🌎;Neemiasds;2022-11-21 19:22:50+00:00;@EspiaoEstatist Tite vai convocar o Pelé. Carta extra.;0;0;0
Angelo;angelofilho2;2022-11-21 19:22:29+00:00;@gilgil22 Diretoria apostando de novo, não está certo e mesmo que o Tite volte no meio do ano como li por aí, já teríamos perdido o primeiro semestre. Cada ano que passa fica pior pra nós.;0;0;0
Crisᶜʳᶠ;CristhianHs_;2022-11-21 19:20:51+00:00;@NatanSillva2 @Guru_fim @p_mwldxni @joaopn09 @FlaDaNacao_ Tite não dá a mesma liberdade que o ancelloti da a ele no real;0;0;0
NILO SERGIO PR;PRNILO;2022-11-21 19:20:45+00:00;Tite muda estratégia de 2018 e esconde Brasil que começa Copa no Qatar = SE O TITE FICAR ESCONDENDO O JOGO, O TORNEIO TERMINA E A SELEÇÃO VOLTA COM AS CHUTEIRAS NA MÃO.;0;0;0
Diário do Fla;fla_diario;2022-11-21 19:20:07+00:00;"Tite abre treino por apenas 20 minutos e segue fazendo mistério para estreia

https://t.co/dsaiejhmcS";0;3;0
laiá;parrachoira;2022-11-21 19:18:32+00:00;"@UOLNoticias Traduzindo:
""Vou poder vestir o manto bolsonarista sem que a patrulha esquerdista me encha o saco.
Vai mito! Ups, Tite.""
Ato falho.";0;0;0
Mundinho Seu Adenor Br 🇧🇷💚💛💙;Gug4C4mpos;2022-11-21 19:18:06+00:00;Vem todo mundo menos o Tite kkkkkkkkkkkkkkqromorrekkkkkkkkkkkkkkkkk https://t.co/c8Jf7Qt94o;0;0;0
Hᥱ᥊ᥲᥣιzᥲd᥆ ♛ 🦅🇧🇷;DougleraSccP;2022-11-21 19:14:45+00:00;"""Pra você aí que tá achando que vai ser o Tite: não vai ser o Tite! É mentira isso! Porque o Tite jamais pegaria o lugar do Fernando Lázaro.""

- Neto, sobre o novo técnico do Corinthians, no ""Donos da Bola""

🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡";0;1;0
nic;nschwim;2022-11-21 19:14:34+00:00;o pedro vindo pro brasil e eu sem ver ele tite faz alguma coisa;0;0;0
debs;DeborahMaria_;2022-11-21 19:13:02+00:00;@RenatoAragaoPE Deixa de ser clubista, Tite é monstro 🤩😅;0;0;0
lilgabe;lil_gabesn;2022-11-21 19:12:48+00:00;@nacaoclippers Eu daria 6/10, mas concordo. O sistema defensivo do tite eles caem como uma luva;0;1;0
Barrabás;EvandroGeminia2;2022-11-21 19:12:47+00:00;"🇫🇷2: Didier Deschamps (França), Hervé Renard (Arábia Saudita)
🏴󠁧󠁢󠁥󠁮󠁧󠁿2: Gareth Southgate (Inglaterra),John Herdman(Canadá)
🇦🇺1:Graham (Austrália )
🇩🇪1:Hans Dieter Flick ( Alemanha)
🇧🇷1: Tite (Brasil)
🇨🇲1: Rigobert Song ( Camarões)
🇨🇴1: Luis Fernando ( Costa Rica) +";0;0;0
Renato Aragão;RenatoAragaoPE;2022-11-21 19:12:27+00:00;"@DeborahMaria_ Os que fazem isso é não ter o que fazer... futebol é futebol e pronto. Se gosta de futebol assiste e vai torcer e se não gosta de boa também...

Agora acho que esse ano tem mais chances de chegar numa final... sei lá... é Tite que me preocupa em o Brasil não ganhar";0;0;0
✨;stillinxski;2022-11-21 19:11:39+00:00;MEU DEUS EU VIVI PRA VER ESSA CENA ANIMADA EU TE AMO TITE KUBO https://t.co/WK4RVnjLuY;0;0;0
Lokazou ˢᶜᶦ 🇦🇹;2Lokazou;2022-11-21 19:10:19+00:00;"Admito que não sou o maior fã do 4-3-3 no futebol internacional fora  do Jogo de Posição. 

A seleção do Tite é a única que se escapa disso, porque o objetivo do nosso 4-3-3 é criar o 1x1 pros nossos pontas fantásticos, e ter o Neymar recebendo entrelinhas.";0;2;0
Pipe;OFelipemota;2022-11-21 19:10:01+00:00;@laurenntds Ninguém mandou não ser convocada pelo Tite.;0;2;0
juliomendes;juliomendes;2022-11-21 19:09:08+00:00;"@SFC1912SFC @gomes_jhoao @GabrielRBR10 @capelareal Tite: campeão nacional, continental e mundial. Reconhecido nacionalmente pela excelência no trabalho.

Jhoão: Gomes";0;0;0
cristian🇮🇩;cristian_oli10;2022-11-21 19:09:07+00:00;"@AlexEscobar_ @futebol_info gabriel pula e ínsua xingamento à Tite, flamenguista :🙈

torcedor faz brincadeira suava com gabriel sem ofensa ou xingamentos, flamenguista:🤬";0;0;0
fred kovac;fqf_fk2;2022-11-21 19:07:13+00:00;Boa.   Traremos de volta nossa CT   que Tite, limpou quando foi para a seleção. https://t.co/Od76AvM1gA;0;0;0
Notícias RedeTV;NoticiasRedetv;2022-11-21 19:06:53+00:00;"Em entrevista ao ""Galera Esporte Clube"", Dunga elogia trabalho de Tite e fala sobre expectativas para o hexa: ""Oportunidade de marcar uma geração""

Apresentado por André Vasco, Edilson Capetinha e Fernanda Keulla

#RedeTV #Dunga #Brasil 

Saiba mais:

https://t.co/0Z3tfj8jbV";0;4;0
renanᶜˢᵃ;vsfrenan_;2022-11-21 19:06:26+00:00;se o tite fala isso é demissão na hora https://t.co/UtUHKfgPvv;0;0;0
Ronaldo Pio;RonaldoPio0604;2022-11-21 19:05:46+00:00;@loucosdobandoo Será a do Tite, menos o próprio!;0;0;0
Guilherme Oliveira;guilherme11oli;2022-11-21 19:05:07+00:00;@andreisac Tite não volta para o Brasil, nao por enquanto. Vai aguardar proposta da Europa, ele vem se preparando pra isso desde 2018.;0;0;0
Clovis Viana;ClovisViana8;2022-11-21 19:04:45+00:00;@FabianaLupa Estou torcendo contra o Tite;0;0;0
Rafael Lisboa;RafaelLisboa97;2022-11-21 19:04:33+00:00;@rodrigorotzsch O técnico seria criticado pra cacete. Mas o Tite só vai ser minimamente contestado se isso custar outra Copa;0;0;0
tammy🦅🏳️‍🌈;unic0rnsp1rit;2022-11-21 19:03:46+00:00;Ou eu tô ficando louca ou o Tite vem pro Corinthians depois da copa https://t.co/FSfIleiRQM;0;0;0
ᴊᴅ;kyungyoui;2022-11-21 19:02:56+00:00;ESSA INTRO DO EP 7 TITE KUBO SEU FILHO DA PUTA TE AMO;0;0;0
Observatório;oPHE_i;2022-11-21 19:02:27+00:00;"""Precisa perder para aprender? Não! Discernimento e grandeza tu tem que aprender com vitórias e derrotas. Como? Olhando o processo."" Tite em entrevista a @UOLNoticias #CopaDoMundoFIFA #CopaDoMundo2022 #CatarEnDIRECTV #Catar2022 #Copa #tite";0;0;0
CoRinTHianS BiPoLaR :):;BipolardoBando;2022-11-21 19:02:00+00:00;@povotime1910 @geglobo Está muito claro q ele vai executar todo planejamento para o Tite assumir depois;0;0;0
Cinthia;CinthiaO94;2022-11-21 19:01:54+00:00;Tô sentindo cheiro do Tite no Corinthians https://t.co/sATpZyCjG7;0;1;0
Aqui É Corinthians;corinthiansfb;2022-11-21 19:01:23+00:00;@loucosdobandoo Vamos v, se por acaso os resultados não estiverem acontecendo e os jogadores ñ estiverem rendendo se a diretoria vai continuar bancando o Lázaro, DUVIDO, q com o Tite LIVRE e de férias, se o Duílio não vai atrás dele se o time estiver mal com o Lázaro, eu DUVIDO! @10neto;0;0;0
𝑺𝒕𝒆𝒑𝒉ˢᵉᵖ💚;Stephbrown777;2022-11-21 18:59:45+00:00;@vcswomancabeyo @LulaOficial Verdade! Acho q o tite deveria ter convocado o Cassio do Corinthians pra atacante! Ele é muito melhor q o Neymar;0;1;0
Polidoro Júnior;PolidoroJunior;2022-11-21 18:58:27+00:00;"Otimista 

Presidente da CBF, Ednaldo Rodrigues comenta sobre o favoritismo dado ao Brasil pela imprensa internacional e garante que o elenco comandado pelo técnico Tite está preparado para trazer o hexa para o Brasil.

#Qatar2022 #FIFAWorldCup https://t.co/1brmoXNJze";0;1;0
Jabari;Poste97;2022-11-21 18:57:58+00:00;O tite vai muito vir depois do Paulistão https://t.co/bMmkva3cew;0;0;0
𝔇𝔧𝔭𝔦𝔵𝔬𝔱𝔢7🎶;djpixote7;2022-11-21 18:57:57+00:00;@povotime1910 @gazetaesportiva @chicolangreal Todo corinthiano nesse momento puto mais torcendo que seja apenas um preparatório para Tite assumir🙏🏿;0;0;0
Duart;duart_gustavo;2022-11-21 18:57:41+00:00;@povotime1910 @gazetaesportiva @chicolangreal Tite vem aí ele não vai ficar sem a equipe dele;0;0;0
chicogarciaa;chicogarciaa;2022-11-21 18:57:00+00:00;Não acredito que Tite vá fazer mudanças de esquemas e jogadores de acordo com os adversários. Não é do perfil dele, mas vamos ver pq ele falou que aprendeu com os erros de 2018. https://t.co/CZUovQCuVp;0;24;0
bianca;bideiras;2022-11-21 18:56:55+00:00;gente mas no fim pq q o tite não contratou o gabigol pra copa?  (leiga;0;1;0
Charlies;Charlie17783780;2022-11-21 18:56:27+00:00;@fifaworldcup_pt @Flamengo @GiorgiandeA @Pedro9oficial @evertonri Tite foi muito safado em não levar o Gabi, só faltou o melhor;0;0;0
vitória;thinkaboutvit;2022-11-21 18:56:16+00:00;FACTO. e carisma é algo que nem forçando uma seleção de Tite teria https://t.co/VkZrvFpxXk;0;0;0
Acacio Junior;acaciorosajr;2022-11-21 18:55:30+00:00;@Felipe_Alves109 @povotime1910 @gazetaesportiva @chicolangreal Sou Fla. Mas tá na cara que o Tite vai ser técnico de vcs, só vcs que não estão vendo kkkkk;0;0;0
Lua🇧🇷;estrelinha_Lua_;2022-11-21 18:54:52+00:00;"@LulaOficial Não.
Mas o Tite deveria convocar vc pra roubar a taça pra gente.🥺";0;1;0
neymarismo⚡| 3!🇧🇷🇶🇦;nymrsm;2022-11-21 18:54:39+00:00;droga n dá pro tite escalar os 26 prum jogo sókkkkkkkk;0;0;0
Well;well1977rj;2022-11-21 18:53:43+00:00;@raflamello81 Se o Tite não colocá-lo como lateral esquerdo. 😏;0;1;0
claraa⚢;miniwintz;2022-11-21 18:52:56+00:00;um bolsominion disse que vai torcer pro brasil perder a copa pq tite é lula e lula é comunistaKKKKKKKKKKKKKKKKKKKKKKKKKKK;0;0;0
Fernando estagiário Lázaro;s_burrinho;2022-11-21 18:52:39+00:00;"@Vessoni É um tremendo balde de água fria e a cada notícia que vc lê sobre pq do Fernando Lázaro mais fica ridículo .

Porém desde a saída do Tite o Corinthians se acostumou com esse tipo de treinador, onde o dirigentes podem dar pitaco e fazer o que quiserem.
Que nem vp que toda hora";0;1;0
paschoal;dupasc_;2022-11-21 18:52:34+00:00;muito estranho isso, comissão inteira do tite pra trabalhar com o lázaro? https://t.co/bknt4hTMer;0;0;0
Alexandre Araújo;AlexandreCRVG26;2022-11-21 18:52:32+00:00;@emerson_rocha Cara eu acho que o @paulobracks vai trazer o Tite, só tá esperando acabar a Copa, por isso essa demora pra anunciar um técnico.;0;1;0
UOL;UOL;2022-11-21 18:52:17+00:00;Tite muda estratégia de 2018 e esconde Brasil que começa Copa no Qatar #FIFAWorldCup #Qatar2022 https://t.co/4T6LoC89vi;0;18;1
Drleoliveira - L.H.P ® 🦅;lhp_leo_;2022-11-21 18:52:11+00:00;"Pensando no time do #corinthians para 2023...
Cassio
Fagner
Balbuena ( robert ) 
Gil
Fabio santos (Piton) 
Fausto ( Du Queiroz ) 
Renato Augusto
Paulinho 
Roger Guedes
Yuri Alberto
Romero ( Adson ) 

Posso dizer que após a era 2012, é um dos melhores times que já vi, e vem tite!";0;0;0
紅色革𝐙𝐚𝐡𝐞𝐞𝐫命萬歲;ArthurSevero5;2022-11-21 18:51:19+00:00;nao gente, o Tite nao me convocou;0;0;0
ed;Ed73332769;2022-11-21 18:51:06+00:00;@adenor_tite Parece que os 7x1 não prestou pra nada. Ainda dá tempo de conversar com esse bando de muleques e dizer  que eles estão aí pra dar alegria ao povo brasileiro. Sem palhaçadas. https://t.co/hSOSo6xZgh;0;0;0
Neymar Jr Site;NeymarJrSite;2022-11-21 18:50:57+00:00;"Todos atentos às orientações do professor Tite! 👨🏽🏫😉🇧🇷

📸 @lucasfigfoto | CBF

#neymar #neymarjr #seleçãobrasileira #qatar2022 #worldcup2022 #copadomundo https://t.co/iGahRzL1l2";0;103;12
putinho do Aizen;ricknoxiano;2022-11-21 18:50:53+00:00;Isso aqui foi insano, VELHO, eu te amo Tio Tite Kubo, eu te amo pra um caralhoooo https://t.co/togAq3bCZf;0;0;0
liberdade & solidão;_DaniloMoraes;2022-11-21 18:50:41+00:00;@povotime1910 vai se criando um clima incrível pra volta do tite, amigo.;0;0;0
Luan Luna;oMaryAnu;2022-11-21 18:50:23+00:00;@_sccpnews Mancada do tite não ter convocado o Luan (ironia);0;0;0
Márcio Castelo Branco 🦆🦆🇧🇷;marcio_clay;2022-11-21 18:50:02+00:00;@povotime1910 @gazetaesportiva @chicolangreal Fica claro... Tite volta ao Corinthians.;0;0;0
vnc;visiqueira1;2022-11-21 18:49:46+00:00;a real é: os cara tao montando o terreno pro lazaro assumir interinamente até o tite terminar de comemorar o hexa e retornar pro timao https://t.co/cRI7nvL0YD;0;0;0
Natalia Martins;Natalia06047584;2022-11-21 18:49:14+00:00;@joicehasselmann Fica Tite ñ pepa;0;1;0
Sebastião Sousa Neto;SSousanet;2022-11-21 18:48:51+00:00;@reporterenato O STF escalou um ladrão para a presidência da república e você está preocupado com os convocados pelo Tite.;0;0;0
Frank🇧🇷;Franklin_elpsy;2022-11-21 18:47:09+00:00;"@sullykyu @cordeirotiger Se nos treinos eles não tiver rendendo tem que ser banco mesmo ué.

Trabalho do Tite é fazer jogador dar certo agora? Ksksksksk";0;1;0
Monteirinho;jean_phelype;2022-11-21 18:46:40+00:00;Fui perguntar meu patrão se vai trabalhar no jogo do Brasil ele perguntou se eu fui chamado pelo Tite pra jogar 🤡🤡🤡;0;1;0
Fabio, Souza e Pegulo;f4biosj3;2022-11-21 18:46:39+00:00;@lbertozzi se o Tite tivesse convocado o Vagner Love pra copa do Qatar, ele teria sido banido da competição?;1;63;0
𝔤𝔞𝔟𝔯𝔦𝔢𝔩𝔰𝔠𝔠𝔭🩸;gabrielxsccp;2022-11-21 18:46:38+00:00;a sonsa do meu trabalho falando que o Tite devia dar chances pra outros jogadores ao invés de convocar o Neymar kkkkkkkkkkkkkkkkk pq essas mina odeio tanto o ney?;0;0;0
João;scarccc;2022-11-21 18:46:16+00:00;"@B4NGADO @vini7jj @Felipe_Alves109 @povotime1910 @gazetaesportiva @chicolangreal Tem cara que prefere viver num mundo de ilusões do que aceitar que provavelmente perderemos mais uma temporada por incompetência da diretoria mesmo

Tite tem chances e vai ser campeão do mundo com o Brasil, mas se ele for treinar algum time vai ser o Corinthians e não um da PL";0;0;0
